tax_guide_versions_superseded_by_version_id_foreign|tax_guide_versions|superseded_by_version_id|tax_guide_versions|id|SET NULL|NO ACTION
tax_guide_versions_tax_guide_id_foreign|tax_guide_versions|tax_guide_id|tax_guides|id|CASCADE|NO ACTION
tax_guides_client_id_foreign|tax_guides|client_id|clients|id|CASCADE|NO ACTION
tax_guides_created_by_foreign|tax_guides|created_by|users|id|SET NULL|NO ACTION
tax_guides_current_version_id_foreign|tax_guides|current_version_id|tax_guide_versions|id|SET NULL|NO ACTION
tax_guides_establishment_id_foreign|tax_guides|establishment_id|establishments|id|SET NULL|NO ACTION
tax_guides_office_id_foreign|tax_guides|office_id|offices|id|CASCADE|NO ACTION
tax_installment_orders_client_id_foreign|tax_installment_orders|client_id|clients|id|CASCADE|NO ACTION
tax_installment_orders_office_id_foreign|tax_installment_orders|office_id|offices|id|CASCADE|NO ACTION
tax_installment_orders_run_id_foreign|tax_installment_orders|run_id|fiscal_monitoring_runs|id|SET NULL|NO ACTION
tax_installment_orders_snapshot_id_foreign|tax_installment_orders|snapshot_id|fiscal_snapshots|id|SET NULL|NO ACTION
tax_installment_parcels_client_id_foreign|tax_installment_parcels|client_id|clients|id|CASCADE|NO ACTION
tax_installment_parcels_office_id_foreign|tax_installment_parcels|office_id|offices|id|CASCADE|NO ACTION
tax_installment_parcels_order_id_foreign|tax_installment_parcels|order_id|tax_installment_orders|id|CASCADE|NO ACTION
tax_installment_parcels_payment_id_foreign|tax_installment_parcels|payment_id|tax_installment_payments|id|SET NULL|NO ACTION
tax_installment_parcels_tax_guide_id_foreign|tax_installment_parcels|tax_guide_id|tax_guides|id|SET NULL|NO ACTION
tax_installment_payments_client_id_foreign|tax_installment_payments|client_id|clients|id|CASCADE|NO ACTION
tax_installment_payments_office_id_foreign|tax_installment_payments|office_id|offices|id|CASCADE|NO ACTION
tax_installment_payments_order_id_foreign|tax_installment_payments|order_id|tax_installment_orders|id|CASCADE|NO ACTION
tax_installment_payments_parcel_id_foreign|tax_installment_payments|parcel_id|tax_installment_parcels|id|CASCADE|NO ACTION
tax_installment_payments_run_id_foreign|tax_installment_payments|run_id|fiscal_monitoring_runs|id|SET NULL|NO ACTION
tax_obligation_projections_calendar_version_id_foreign|tax_obligation_projections|calendar_version_id|tax_deadline_calendar_versions|id|SET NULL|NO ACTION
tax_obligation_projections_client_id_foreign|tax_obligation_projections|client_id|clients|id|CASCADE|NO ACTION
tax_obligation_projections_competence_id_foreign|tax_obligation_projections|competence_id|fiscal_competences|id|SET NULL|NO ACTION
tax_obligation_projections_conclusive_evidence_id_foreign|tax_obligation_projections|conclusive_evidence_id|tax_delivery_evidences|id|SET NULL|NO ACTION
tax_obligation_projections_evidence_artifact_id_foreign|tax_obligation_projections|evidence_artifact_id|fiscal_evidence_artifacts|id|SET NULL|NO ACTION
tax_obligation_projections_obligation_definition_id_foreign|tax_obligation_projections|obligation_definition_id|tax_obligation_definitions|id|CASCADE|NO ACTION
tax_obligation_projections_obligation_version_id_foreign|tax_obligation_projections|obligation_version_id|tax_obligation_versions|id|SET NULL|NO ACTION
tax_obligation_projections_office_id_foreign|tax_obligation_projections|office_id|offices|id|CASCADE|NO ACTION
tax_obligation_regime_rules_obligation_version_id_foreign|tax_obligation_regime_rules|obligation_version_id|tax_obligation_versions|id|CASCADE|NO ACTION
tax_obligation_versions_obligation_definition_id_foreign|tax_obligation_versions|obligation_definition_id|tax_obligation_definitions|id|CASCADE|NO ACTION
tax_proxy_powers_client_id_foreign|tax_proxy_powers|client_id|clients|id|CASCADE|NO ACTION
tax_proxy_powers_office_id_foreign|tax_proxy_powers|office_id|offices|id|CASCADE|NO ACTION
tax_proxy_powers_office_serpro_authorization_id_foreign|tax_proxy_powers|office_serpro_authorization_id|office_serpro_authorizations|id|SET NULL|NO ACTION
users_selected_office_id_foreign|users|selected_office_id|offices|id|SET NULL|NO ACTION
